ID,gender,age,registration,belong_to_cooperative,county,subcounty,ward,trainer,first_training_date,topics_list,num_trainings_30d,num_trainings_60d,num_total_trainings,num_repeat_trainings,days_to_second_training,num_unique_trainers,adopted_within_07_days,has_second_training
ID_4D6VZH,Female,Above 35,Manual,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-03-02,"['Antimicrobial Resistance,Herd Health Management.,Herd Management,Infertility In Dairy Cows,Microp+ Topdressing,Ndume App,Poultry Health Management.,Poultry Management Practises.,Poultry Mngt Practices,Reasons Why Ai Fails And Solutions,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_ZDH5EH,Female,Above 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_8,2024-03-19,"['Dairy Feed Management,Dairy Housing,Poultry Housing,Record Keeping In Dairy,Record Keeping In Poultry']",1.0,1.0,1,0,,1,0,0
ID_F51K52,Male,Above 35,Manual,1,Siaya,Alego Usonga,Siaya Township,trainer_name_8,2024-03-19,"['Dairy Housing,Poultry Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_T8A5CN,Female,Below 35,Ussd,0,Bungoma,Bumula,Kabula,trainer_name_2,2024-03-26,"['How To Succeed In Breeding,Microp+ Planting,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_OS1GEG,Male,Above 35,Ussd,0,Nyamira,North Mugirango,Bomwagamo,trainer_name_4,2024-03-27,"['Poultry Feeding', 'Poultry Feeding', 'Poultry Feeding', 'Poultry Feeding', 'Poultry Feeding', 'Poultry Feeding', 'Poultry Feeding', 'Yara Maziwa Pro', 'Yara Maziwa Pro', 'Yara Maziwa Pro', 'Yara Maziwa Pro', 'Yara Maziwa Pro', 'Yara Maziwa Pro', 'Yara Maziwa Pro', 'Poultry Management Practices', 'Poultry Management Practices', 'Poultry Management Practices', 'Poultry Management Practices', 'Poultry Management Practices', 'Poultry Management Practices', 'Poultry Management Practices', 'How To Succeed In Breeding', 'How To Succeed In Breeding', 'How To Succeed In Breeding', 'How To Succeed In Breeding', 'How To Succeed In Breeding', 'How To Succeed In Breeding', 'How To Succeed In Breeding', 'Herd Health Management.', 'Herd Health Management.', 'Herd Health Management.', 'Herd Health Management.', 'Herd Health Management.', 'Herd Health Management.', 'Herd Health Management.', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'The Benefits Of Ndume App', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Health Management.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises.', 'Poultry Management Practises..', 'Poultry Management Practises..', 'Poultry Management Practises..', 'Poultry Management Practises..', 'Poultry Management Practises..', 'Poultry Management Practises..', 'Poultry Management Practises..', 'Poultry Health Management..', 'Poultry Health Management..', 'Poultry Health Management..', 'Poultry Health Management..', 'Poultry Health Management..', 'Poultry Health Management..', 'Poultry Health Management..', 'Aflatoxin In Dairy Farming', 'Aflatoxin In Dairy Farming', 'Aflatoxin In Dairy Farming', 'Aflatoxin In Dairy Farming', 'Aflatoxin In Dairy Farming', 'Aflatoxin In Dairy Farming', 'Aflatoxin In Dairy Farming', 'Antimicrobial Resistance', 'Antimicrobial Resistance', 'Antimicrobial Resistance', 'Antimicrobial Resistance', 'Antimicrobial Resistance', 'Antimicrobial Resistance', 'Antimicrobial Resistance', 'Poultry Health With Biodeal', 'Poultry Health With Biodeal', 'Poultry Health With Biodeal', 'Poultry Health With Biodeal', 'Poultry Health With Biodeal', 'Poultry Health With Biodeal', 'Poultry Health With Biodeal', 'Importance Of Mineral Supplementation', 'Importance Of Mineral Supplementation', 'Importance Of Mineral Supplementation', 'Importance Of Mineral Supplementation', 'Importance Of Mineral Supplementation', 'Importance Of Mineral Supplementation', 'Importance Of Mineral Supplementation', 'Herd. Health. Management', 'Herd. Health. Management', 'Herd. Health. Management', 'Herd. Health. Management', 'Herd. Health. Management', 'Herd. Health. Management', 'Herd. Health. Management', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Asili Fertilizer', 'Asili Fertilizer', 'Asili Fertilizer', 'Asili Fertilizer', 'Asili Fertilizer', 'Asili Fertilizer', 'Asili Fertilizer', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Choosing The Right Seed Variety', 'Asili Fertilizer (Organic)', 'Asili Fertilizer (Organic)', 'Asili Fertilizer (Organic)', 'Asili Fertilizer (Organic)', 'Asili Fertilizer (Organic)', 'Asili Fertilizer (Organic)', 'Asili Fertilizer (Organic)', 'Poultry And Dairy Feeding With Tyari Feeds', 'Poultry And Dairy Feeding With Tyari Feeds', 'Poultry And Dairy Feeding With Tyari Feeds', 'Poultry And Dairy Feeding With Tyari Feeds', 'Poultry And Dairy Feeding With Tyari Feeds', 'Poultry And Dairy Feeding With Tyari Feeds', 'Poultry And Dairy Feeding With Tyari Feeds', 'Importance Of Vaccinations And Record', 'Importance Of Vaccinations And Record', 'Importance Of Vaccinations And Record', 'Importance Of Vaccinations And Record', 'Importance Of Vaccinations And Record', 'Importance Of Vaccinations And Record', 'Importance Of Vaccinations And Record', 'Pest And Disease Management In Maize And Beans', 'Pest And Disease Management In Maize And Beans', 'Pest And Disease Management In Maize And Beans', 'Pest And Disease Management In Maize And Beans', 'Pest And Disease Management In Maize And Beans', 'Pest And Disease Management In Maize And Beans', 'Pest And Disease Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Pest And Diseases At Harvesting Stage', 'Pest And Diseases At Harvesting Stage', 'Pest And Diseases At Harvesting Stage', 'Pest And Diseases At Harvesting Stage', 'Pest And Diseases At Harvesting Stage', 'Pest And Diseases At Harvesting Stage', 'Pest And Diseases At Harvesting Stage', 'Livestock Management Practices', 'Livestock Management Practices', 'Livestock Management Practices', 'Livestock Management Practices', 'Livestock Management Practices', 'Livestock Management Practices', 'Livestock Management Practices', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'General Livestock Management', 'General Livestock Management', 'General Livestock Management', 'General Livestock Management', 'General Livestock Management', 'General Livestock Management', 'General Livestock Management', 'Pest And Disease Management At Production Stage', 'Pest And Disease Management At Production Stage', 'Pest And Disease Management At Production Stage', 'Pest And Disease Management At Production Stage', 'Pest And Disease Management At Production Stage', 'Pest And Disease Management At Production Stage', 'Pest And Disease Management At Production Stage', 'Benefits Of Sistema Biogas', 'Benefits Of Sistema Biogas', 'Benefits Of Sistema Biogas', 'Benefits Of Sistema Biogas', 'Benefits Of Sistema Biogas', 'Benefits Of Sistema Biogas', 'Benefits Of Sistema Biogas']",28.0,28.0,259,258,0.0,1,1,1
ID_8EIVIF,Female,Above 35,Ussd,0,Nyamira,North Mugirango,Bomwagamo,trainer_name_4,2024-03-15,"['How To Succeed In Breeding', 'Poultry Management Practices', 'Yara Maziwa Pro', 'Poultry Feeding']",4.0,4.0,4,3,0.0,1,0,1
ID_2LKI7O,Male,Below 35,Ussd,1,Siaya,Alego Usonga,Siaya Township,trainer_name_8,2024-03-14,"['Dairy Housing,Record Keeping In Dairy']",1.0,1.0,1,0,,1,0,0
ID_1EW11B,Female,Above 35,Ussd,0,Nyamira,North Mugirango,Bomwagamo,trainer_name_4,2024-03-28,"['Poultry Feeding', 'Yara Maziwa Pro', 'How To Succeed In Breeding', 'Biodeal Dairy', 'Biodeal Poultry', 'Herd Health', 'Disadvantages Of Natural Mating', 'Herd Health Practices', 'Reasons Why Ai Fails And Solutions', 'Poultry Management Pract', 'Herd Health Management.', 'The Benefits Of Ndume App', 'Poultry Health Management.', 'Poultry Management Practises.', 'How To Rear Healthy Chicken With Biodeal.', 'Herd Health Practices With Biodeal Products.', 'Poultry Management Practises..', 'Poultry Health Management..', 'Aflatoxin In Dairy Farming', 'Antimicrobial Resistance', 'Why You Should Vaccinate Your Animals', 'Deworming And Record Keeping In Animal Health', 'Importance Of Mineral Supplementation', 'Poultry Health With Biodeal', 'Herd. Health. Management', 'Poultry Management. Practices', 'Poultry Feeding With Tyari', 'Pest And Disease Management In Maize And Beans', 'Importance Of Vaccinations And Record', 'Importance Of Mineral Supplementation With Ckl', 'Successfull Breeding With Crv']",6.0,6.0,31,30,0.0,1,1,1
ID_RV30U8,Male,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-03-24,"['How To Succeed In Breeding,Microp+ Planting,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_S5WYH1,Female,Above 35,Ussd,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-03-02,"['Dairy Cow Feeding', 'Poultry Feeding', 'Factors Affecting Milk Production', 'Ndume App']",4.0,4.0,4,3,0.0,1,0,1
ID_O4T54C,Male,Above 35,Manual,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-03-18,"['How To Succeed In Breeding', 'Poultry Management Practices', 'Microp+ Planting', 'Yara Maziwa Pro']",4.0,4.0,4,3,0.0,1,0,1
ID_AR9NC8,Male,Above 35,Ussd,0,Bungoma,Bumula,Bumula,trainer_name_2,2024-03-30,"['How To Succeed In Breeding,Microp+ Planting,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_M2FTF4,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-03-30,"['Aflatoxin In Dairy Farming,Antimicrobial Resistance,Herd Health Management.,Herd. Health. Management,How To Succeed In Breeding,Microp+ Planting,Poultry Health Management. Practices,Poultry Management Practices,The Benefits Of Ndume App,Why You Should Vaccinate Your Animals,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_YWGOUG,Female,Above 35,Manual,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-03-25,"['How To Succeed In Breeding', 'Poultry Management Practices', 'Yara Maziwa Pro', 'Microp+ Planting', 'Poultry Management Practises.', 'Poultry Health Management.', 'Herd Health Management.', 'The Benefits Of Ndume App']",4.0,4.0,8,7,0.0,1,0,1
ID_H0ZMPN,Female,Above 35,Manual,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-03-25,"['How To Succeed In Breeding', 'Yara Maziwa Pro', 'Microp+ Planting', 'Poultry Management Practices', 'Some Reasons Why Ai Fails And Solutions', 'Poultry Health Management.', 'Infertility In Dairy Cows', 'Deworming Your Dairy Animal', 'Antimicrobial Resistance', 'Aflatoxin In Dairy Farming', 'Importance Of Choosing The Right Seed Variety', 'Asili Fertilizer (Organic)', 'Poultry And Dairy Feeding With Tyari Feeds', 'Pest And Disease Management In Crops', 'Harvesting And Post Harvesting', 'Importance Of Mineral Supplementation With Ckl']",4.0,4.0,16,15,0.0,1,0,1
ID_1QI69C,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-03-24,"['How To Succeed In Breeding,Microp+ Planting,Poultry Management Practices,Yara Maziwa Pro']",1.0,1.0,1,0,,1,0,0
ID_P81CA9,Female,Above 35,Manual,0,Nandi,Mosop,Kabisaga,trainer_name_5,2024-03-20,"['Dairy Feed Management,Dairy Housing,Kienyeji Poultry Feeds,Microp+ Planting,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity,Poultry Feed And Water Management,Poultry Housing,Record Keeping In Dairy,Record Keeping In Poultry', 'Microp+ Planting', 'Record Keeping In Dairy', 'Poultry Housing', 'Dairy Housing', 'Record Keeping In Poultry', 'Kienyeji Poultry Feeds', 'Dairy Feed Management', 'Poultry Feed And Water Management', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Milking Hygiene']",5.0,9.0,12,11,0.0,1,0,1
ID_JIUYL8,Female,Above 35,Ussd,0,Nyamira,North Mugirango,Bomwagamo,trainer_name_4,2024-03-21,"['Poultry Feeding', 'Poultry Management Practices', 'How To Succeed In Breeding', 'Yara Maziwa Pro', 'Disadvantages In Natural Mating', 'Herd Health Management', 'Advantages Of A.I /Disadvantages Of Natural Mating', 'Disadvantages Of Natural Mating', 'How To Rear Healthy Chicken With Biodeal', 'Herd Health Practices With Biodeal Products', 'Disadvantages Of Natural Mating', 'Herd Health Practices With Biodeal Products.', 'How To Rear Healthy Chicken With Biodeal.', 'Herd Health Management.', 'How To Rear Healthy Chicken With Biodeal.', 'Herd Health Practices With Biodeal Products.', 'The Benefits Of Ndume App', 'Poultry Management Practises.', 'Poultry Health Management.', 'Poultry Management Practises..', 'Poultry Health Management..', 'Infertility In Dairy Cows', 'Deworming Your Dairy Animal', 'Aflatoxin In Dairy Farming', 'Antimicrobial Resistance', 'Deworming And Record Keeping In Animal Health', 'Why You Should Vaccinate Your Animals', 'Importance Of Mineral Supplementation', 'Poultry Health With Biodeal', 'Herd. Health. Management', 'Poultry Management. Practices', 'Poultry Feeding With Tyari', 'Importance Of Vaccinations And Record', 'Importance Of Mineral Supplementation With Ckl', 'Successfull Breeding With Crv', 'Pest And Disease Management In Crops']",7.0,8.0,36,35,0.0,1,1,1
ID_4BEDT1,Male,Above 35,Ussd,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-03-02,"['Dairy Cow Feeding', 'Poultry Feeding', 'Factors Affecting Milk Production', 'Ndume App', 'Poultry Management Practices', 'How To Succeed In Breeding']",4.0,6.0,6,5,0.0,1,0,1
ID_N3AUTN,Female,Above 35,Ussd,1,Nandi,Mosop,Kabisaga,trainer_name_5,2024-03-26,"['Dairy Feed Management,Dairy Housing,How To Feed Kienyeji Chicken For Meat,How To Rear A Calf With Unga Products,Microp+ Topdressing,Poultry Feed And Water Management,Poultry Housing,Record Keeping In Dairy,Record Keeping In Poultry,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving', 'Record Keeping In Dairy', 'Dairy Housing', 'Poultry Housing', 'Microp+ Topdressing', 'Record Keeping In Poultry', 'Poultry Feed And Water Management', 'Dairy Feed Management', 'How To Feed Kienyeji Chicken For Meat', 'How To Rear A Calf With Unga Products', 'Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving']",4.0,8.0,11,10,0.0,1,0,1
ID_GAAX4D,Male,Above 35,Manual,0,Bomet,Sotik,Ndanai/Abosi,trainer_name_10,2024-03-19,"['How To Succeed In Breeding', 'Poultry Management Practices', 'Yara Maziwa Pro', 'Microp+ Planting']",4.0,4.0,4,3,0.0,1,0,1
ID_1QZVKQ,Female,Above 35,Ussd,0,Machakos,Matungulu,Matungulu East,trainer_name_3,2024-03-26,"['Poultry Management Practices', 'Herd Health', 'Disadvantages Of Natural Mating', 'Biodeal Poultry', 'How To Rear Healthy Chicken With Biodeal', 'Ndume App', 'Reasons Why Ai Fails And Solutions', 'Disadvantages Of Natural Mating', 'Goat Management Practices', 'Disadvantages Of Natural Mating.', 'Sheep And Goat Management Practices', 'Aflatoxin In Dairy Farming', 'Poultry Feeding With Tyari', 'Herd Health. Management', 'Sheep & Goat Rearing', 'Weed Management In Crop', 'Pest And Disease Management In Crops', 'Clean Energy With Sistema Biogas', 'Harvesting And Post Harvesting', 'Livestock Management Practices', 'Pest And Diseases At Harvesting Stage', 'Livestock Management Practices.', 'Improved Maize & Bean Varieties From East Africa Seed', 'Livestock Management With Biodeal Products', 'Pest & Disease Management During Production', 'Pest And Disease Management At Production Stage']",4.0,4.0,26,25,4.0,1,0,1
